price,discount,category,weather_condition,temp,day,lead_time,window_length,collection_time,reservation_occurred
5.5,73.74701670644392,Ready Meals & Hot Food,Sunny,1.2,Wednesday,3.6658333333333335,1.0,21.0,True
6.32,31.304347826086953,Drinks & Beverages,Patchy rain possible,9.3,Monday,2.797222222222222,2.0,12.0,False
4.32,45.660377358490564,Sweet Treats & Desserts,Patchy rain possible,15.5,Friday,1.4641666666666666,3.0,16.0,True
10.94,53.83966244725739,Snacks & Savoury Items,Partly cloudy,8.7,Wednesday,11.792777777777777,1.0,21.0,True
6.21,73.9622641509434,Sweet Treats & Desserts,Sunny,4.6,Saturday,0.6125,3.0,20.0,True
4.35,41.61073825503357,Drinks & Beverages,Heavy rain at times,8.2,Wednesday,0.9066666666666666,2.0,15.0,True
6.77,51.29496402877698,Sweet Treats & Desserts,Patchy rain possible,13.9,Tuesday,0.8466666666666667,3.0,18.0,True
13.66,28.105263157894733,Sweet Treats & Desserts,Sunny,3.9,Friday,3.288611111111111,1.0,18.0,True
8.65,54.473684210526315,Sweet Treats & Desserts,Patchy rain possible,9.9,Saturday,0.13694444444444445,3.0,17.0,True
7.93,46.77852348993289,Bread & Baked Goods,Patchy rain possible,12.4,Monday,0.23916666666666667,4.0,10.0,True
6.08,74.92783505154638,Meat & Protein,Light rain shower,10.4,Monday,2.544722222222222,1.0,13.0,True
12.31,25.619335347432028,Sweet Treats & Desserts,Sunny,18.1,Friday,6.463888888888889,1.0,13.0,True
2.05,56.84210526315789,Meat & Protein,Moderate rain at times,6.7,Monday,5.34,1.0,20.0,True
1.24,38.0,Breakfast Items,Patchy rain possible,9.4,Sunday,0.7283333333333334,1.0,14.0,True
3.25,51.85185185185186,Sweet Treats & Desserts,Patchy rain possible,17.2,Monday,0.8483333333333334,4.0,16.0,True
2.9,51.66666666666666,Snacks & Savoury Items,Partly cloudy,9.9,Tuesday,7.147777777777778,5.0,17.0,True
11.88,50.499999999999986,Ready Meals & Hot Food,Patchy rain possible,15.3,Monday,0.8022222222222222,2.0,19.0,True
7.69,64.80549199084669,Sweet Treats & Desserts,Overcast,7.7,Monday,2.2116666666666664,2.0,18.0,False
12.04,49.517819706498955,Sweet Treats & Desserts,Moderate rain at times,5.8,Monday,0.4338888888888889,1.0,21.0,True
3.19,46.833333333333336,Snacks & Savoury Items,Cloudy,2.1,Friday,5.220833333333333,1.0,19.0,True
13.72,37.20823798627002,Sweet Treats & Desserts,Overcast,13.6,Tuesday,3.7491666666666665,1.0,19.0,True
6.68,64.8421052631579,Sweet Treats & Desserts,Patchy rain possible,4.8,Wednesday,0.5191666666666667,1.0,14.0,True
2.48,66.93333333333334,Vegan & Vegetarian,Patchy rain possible,18.2,Saturday,10.407777777777778,1.0,21.0,True
11.04,41.89473684210526,Sweet Treats & Desserts,Heavy rain at times,8.2,Wednesday,3.452777777777778,1.0,17.0,True
4.67,50.84210526315789,Sweet Treats & Desserts,Light drizzle,17.9,Monday,0.21722222222222223,3.0,17.0,True
10.75,57.00000000000001,Ready Meals & Hot Food,Sunny,19.1,Monday,2.1244444444444444,2.0,20.0,True
14.07,41.7391304347826,Snacks & Savoury Items,Patchy rain possible,5.1,Sunday,0.14083333333333334,1.0,10.0,False
1.33,50.74074074074074,Bread & Baked Goods,Partly cloudy,5.4,Tuesday,1.3347222222222221,2.0,12.0,True
13.15,31.652806652806643,Bread & Baked Goods,Patchy rain possible,2.4,Saturday,2.9525,1.0,21.0,True
9.9,58.49056603773586,Sweet Treats & Desserts,Cloudy,17.6,Monday,5.724444444444444,1.0,19.0,True
1.35,41.048034934497814,Snacks & Savoury Items,Light rain,13.8,Tuesday,5.684722222222222,3.0,14.0,True
13.68,41.78723404255319,Ready Meals & Hot Food,Partly cloudy,0.1,Sunday,0.935,2.0,14.0,True
6.3,64.9025069637883,Ready Meals & Hot Food,Sunny,3.5,Monday,1.5158333333333334,1.0,19.0,True
14.39,38.24034334763948,Bread & Baked Goods,Light rain shower,12.8,Monday,0.4386111111111111,1.0,14.0,False
3.62,51.40939597315437,Drinks & Beverages,Overcast,3.2,Tuesday,1.9075,5.0,12.0,True
5.47,57.26562500000001,Sweet Treats & Desserts,Light rain,13.6,Wednesday,0.0075,1.0,14.0,True
9.67,53.621103117505996,Sweet Treats & Desserts,Patchy rain possible,10.5,Monday,1.8138888888888889,1.0,20.0,True
3.89,64.14746543778801,Drinks & Beverages,Light rain shower,7.9,Saturday,6.720555555555555,1.0,21.0,True
6.92,68.47380410022778,Snacks & Savoury Items,Light drizzle,17.9,Monday,5.034722222222222,1.0,14.0,True
6.89,63.73684210526316,Sweet Treats & Desserts,Patchy rain possible,8.6,Sunday,5.586666666666667,2.0,18.0,True
5.73,63.96226415094339,Ready Meals & Hot Food,Patchy rain possible,14.7,Friday,3.3866666666666667,4.0,16.0,True
0.66,67.0,Snacks & Savoury Items,Light rain shower,7.3,Tuesday,2.174722222222222,9.0,13.0,True
12.71,41.2933025404157,Drinks & Beverages,Patchy rain possible,8.8,Thursday,5.347777777777778,2.0,16.0,False
12.58,40.095238095238095,Drinks & Beverages,Patchy rain possible,3.8,Saturday,2.1019444444444444,1.0,17.0,False
17.44,28.816326530612237,Snacks & Savoury Items,Light rain,5.6,Wednesday,7.526944444444444,2.0,17.0,False
13.49,42.47334754797441,Vegan & Vegetarian,Partly cloudy,15.5,Wednesday,3.6783333333333332,1.0,11.0,False
15.62,30.111856823266226,Drinks & Beverages,Light rain,11.5,Monday,1.2080555555555557,2.0,9.0,False
3.84,39.04761904761905,Sweet Treats & Desserts,Light rain shower,5.3,Thursday,2.5436111111111113,3.0,11.0,True
12.34,43.90909090909091,Vegan & Vegetarian,Mist,17.0,Sunday,0.13444444444444445,1.0,21.0,True
2.15,50.57471264367817,Drinks & Beverages,Cloudy,17.6,Monday,4.566944444444444,1.0,15.0,True
9.64,56.868008948545864,Drinks & Beverages,Overcast,14.2,Tuesday,1.2102777777777778,2.0,15.0,True
7.78,64.47488584474885,Drinks & Beverages,Light rain shower,9.5,Thursday,1.9208333333333334,4.0,12.0,True
6.69,69.08502772643253,Snacks & Savoury Items,Overcast,10.0,Thursday,1.613888888888889,2.0,11.0,True
11.3,52.69987442444537,Ready Meals & Hot Food,Overcast,3.7,Wednesday,2.5716666666666668,1.0,18.0,True
12.28,31.853496115427305,Snacks & Savoury Items,Patchy rain possible,11.9,Sunday,0.11222222222222222,1.0,14.0,False
3.91,50.81761006289308,Ready Meals & Hot Food,Mist,9.7,Saturday,0.42944444444444446,2.0,16.0,True
15.11,39.56000000000001,Drinks & Beverages,Partly cloudy,16.8,Saturday,2.6302777777777777,1.0,21.0,True
12.63,48.237704918032776,Sweet Treats & Desserts,Light rain shower,12.8,Monday,0.5852777777777778,2.0,15.0,True
4.86,48.84210526315789,Sweet Treats & Desserts,Partly cloudy,16.8,Saturday,1.9077777777777778,1.0,20.0,True
7.08,41.0,Snacks & Savoury Items,Light drizzle,16.7,Saturday,0.7525,1.0,11.0,True
15.56,30.380313199105146,Drinks & Beverages,Moderate rain,11.5,Friday,7.263055555555556,1.0,15.0,False
1.76,53.06666666666666,Vegan & Vegetarian,Overcast,17.9,Wednesday,0.7341666666666666,5.0,17.0,True
9.64,33.517241379310335,Vegan & Vegetarian,Light rain,5.6,Wednesday,0.7744444444444445,2.0,9.0,False
3.43,49.18518518518519,Sweet Treats & Desserts,Moderate or heavy rain shower,9.1,Tuesday,5.431388888888889,1.0,21.0,True
12.41,43.59090909090909,Vegan & Vegetarian,Sunny,8.6,Thursday,0.6025,1.0,21.0,True
7.76,26.095238095238095,Sweet Treats & Desserts,Light rain shower,13.9,Wednesday,0.2569444444444444,1.0,15.0,True
2.14,60.877513711151735,Snacks & Savoury Items,Overcast,6.5,Sunday,0.3088888888888889,3.0,12.0,True
8.22,65.75,Ready Meals & Hot Food,Partly cloudy,16.0,Friday,0.31055555555555553,3.0,20.0,True
8.61,65.49098196392787,Sweet Treats & Desserts,Sunny,2.8,Thursday,1.7977777777777777,1.0,19.0,True
1.9,56.32183908045977,Sweet Treats & Desserts,Heavy rain at times,10.6,Thursday,3.0322222222222224,1.0,16.0,True
10.08,55.78947368421052,Sweet Treats & Desserts,Patchy rain possible,15.1,Monday,0.5925,2.0,20.0,True
12.1,48.068669527897,Bread & Baked Goods,Moderate or heavy rain with thunder,15.6,Tuesday,5.7716666666666665,2.0,12.0,True
5.41,63.93333333333333,Meat & Protein,Light rain shower,13.0,Thursday,5.525555555555556,3.0,14.0,True
11.4,34.67048710601719,Sweet Treats & Desserts,Moderate rain at times,13.7,Friday,0.4563888888888889,6.0,15.0,True
13.1,44.30272108843537,Sweet Treats & Desserts,Sunny,13.4,Friday,3.5966666666666667,3.0,11.0,True
12.27,43.45622119815668,Drinks & Beverages,Patchy rain possible,7.7,Tuesday,0.6647222222222222,2.0,9.0,False
6.23,54.85507246376812,Drinks & Beverages,Patchy rain possible,4.9,Friday,0.058333333333333334,1.0,10.0,True
5.53,30.440251572327035,Sweet Treats & Desserts,Overcast,14.2,Tuesday,4.658055555555555,1.0,19.0,True
8.94,46.626865671641795,Snacks & Savoury Items,Overcast,10.4,Wednesday,1.7791666666666666,1.0,21.0,True
3.41,40.90121317157711,Sweet Treats & Desserts,Sunny,2.8,Thursday,0.6269444444444444,5.0,12.0,True
5.91,73.55704697986579,Drinks & Beverages,Cloudy,6.7,Tuesday,6.318333333333333,1.0,15.0,True
9.89,33.4006734006734,Drinks & Beverages,Patchy rain possible,7.8,Thursday,0.1827777777777778,1.0,10.0,False
9.0,34.78260869565217,Drinks & Beverages,Overcast,14.2,Thursday,6.083333333333333,1.0,15.0,True
10.84,50.38901601830664,Ready Meals & Hot Food,Cloudy,8.8,Monday,0.18666666666666668,3.0,14.0,True
14.35,35.9375,Drinks & Beverages,Light rain shower,16.3,Thursday,2.555277777777778,1.0,14.0,True
5.12,59.843137254901954,Meat & Protein,Cloudy,0.9,Friday,4.375277777777778,4.0,16.0,True
12.99,43.15098468271336,Sweet Treats & Desserts,Overcast,11.6,Monday,0.6791666666666667,1.0,21.0,True
2.48,58.666666666666664,Snacks & Savoury Items,Light rain shower,17.0,Wednesday,0.7583333333333333,3.0,19.0,True
13.98,37.4496644295302,Drinks & Beverages,Cloudy,9.1,Wednesday,0.9905555555555555,3.0,12.0,False
10.02,54.45454545454545,Vegan & Vegetarian,Overcast,10.6,Wednesday,0.6691666666666667,1.0,21.0,True
17.27,26.510638297872347,Sweet Treats & Desserts,Moderate or heavy rain shower,10.6,Saturday,0.042777777777777776,1.0,11.0,False
9.54,34.20689655172414,Vegan & Vegetarian,Patchy rain possible,3.0,Friday,0.4552777777777778,1.0,11.0,False
4.76,61.674718196457334,Bread & Baked Goods,Patchy rain possible,11.3,Friday,0.615,2.0,20.0,True
6.51,68.77697841726619,Sweet Treats & Desserts,Overcast,10.1,Saturday,0.0625,5.0,17.0,True
10.96,50.18181818181817,Ready Meals & Hot Food,Overcast,11.6,Monday,0.16361111111111112,1.0,17.0,True
8.01,65.66652378911273,Snacks & Savoury Items,Overcast,6.8,Wednesday,1.3619444444444444,2.0,13.0,True
9.12,59.19463087248322,Drinks & Beverages,Light rain shower,14.0,Sunday,1.8663888888888889,1.0,12.0,True
8.73,60.939597315436245,Drinks & Beverages,Patchy rain possible,2.4,Tuesday,0.7844444444444445,1.0,16.0,True
4.99,54.63636363636364,Breakfast Items,Light rain shower,11.8,Tuesday,2.281388888888889,1.0,10.0,True
0.91,32.592592592592595,Dairy & Eggs,Patchy rain possible,13.1,Monday,0.565,1.0,20.0,True
12.32,27.315634218289077,Breakfast Items,Patchy rain possible,11.6,Wednesday,1.5377777777777777,1.0,11.0,False
10.97,53.90756302521008,Bread & Baked Goods,Patchy rain possible,14.5,Wednesday,0.13583333333333333,1.0,13.0,True
8.59,54.78947368421052,Sweet Treats & Desserts,Overcast,7.7,Monday,0.9038888888888889,2.0,18.0,True
3.56,48.92395982783357,Snacks & Savoury Items,Sunny,13.5,Wednesday,8.581111111111111,2.0,15.0,True
7.73,65.18018018018017,Vegan & Vegetarian,Overcast,8.5,Monday,0.8786111111111111,1.0,20.0,True
4.25,57.66932270916334,Bread & Baked Goods,Overcast,13.7,Thursday,7.626388888888889,7.0,15.0,True
9.5,61.460446247464496,Sweet Treats & Desserts,Patchy rain possible,13.3,Friday,4.389444444444444,3.0,18.0,True
8.62,58.557692307692314,Snacks & Savoury Items,Sunny,11.8,Thursday,2.8594444444444442,2.0,13.0,True
7.17,59.71910112359551,Drinks & Beverages,Light rain shower,12.7,Monday,2.5772222222222223,1.0,11.0,True
2.49,53.888888888888886,Breakfast Items,Light rain shower,18.4,Thursday,4.213611111111111,2.0,11.0,True
8.77,53.5978835978836,Vegan & Vegetarian,Moderate or heavy rain shower,5.9,Wednesday,0.9208333333333333,1.0,11.0,False
15.74,36.01626016260163,Breakfast Items,Partly cloudy,4.1,Sunday,1.2008333333333334,1.0,14.0,True
11.88,40.45112781954887,Ready Meals & Hot Food,Partly cloudy,16.0,Friday,1.0711111111111111,1.0,22.0,True
3.62,70.99358974358974,Sweet Treats & Desserts,Overcast,15.8,Tuesday,0.8102777777777778,1.0,18.0,True
8.13,63.624161073825505,Drinks & Beverages,Partly cloudy,16.9,Wednesday,0.6791666666666667,1.0,16.0,True
4.47,60.266666666666666,Ready Meals & Hot Food,Light rain shower,11.5,Sunday,0.7222222222222222,3.0,11.0,True
9.93,59.303278688524586,Vegan & Vegetarian,Patchy rain possible,16.5,Sunday,12.886388888888888,2.0,20.0,True
3.74,56.00000000000001,Sweet Treats & Desserts,Patchy rain possible,8.6,Sunday,3.335277777777778,1.0,19.0,True
5.54,73.42925659472422,Sweet Treats & Desserts,Patchy rain possible,16.1,Saturday,0.9219444444444445,1.0,22.0,True
5.68,72.75779376498801,Sweet Treats & Desserts,Sunny,12.3,Saturday,0.3552777777777778,5.0,18.0,True
6.82,64.10526315789473,Sweet Treats & Desserts,Overcast,13.8,Saturday,0.7769444444444444,2.0,17.0,True
1.38,72.12121212121212,Sweet Treats & Desserts,Heavy rain at times,10.6,Thursday,2.141111111111111,1.0,21.0,True
10.37,53.601789709172266,Drinks & Beverages,Patchy rain possible,12.9,Sunday,3.7358333333333333,1.0,14.0,True
8.72,38.06818181818181,Breakfast Items,Patchy rain possible,11.9,Sunday,0.8722222222222222,1.0,15.0,True
10.16,51.27098321342927,Sweet Treats & Desserts,Patchy rain possible,5.0,Wednesday,0.345,1.0,19.0,True
4.39,26.833333333333343,Drinks & Beverages,Light rain shower,13.5,Sunday,0.7963888888888889,1.0,12.0,False
4.95,56.57894736842105,Ready Meals & Hot Food,Patchy rain possible,11.3,Friday,6.9975,3.0,14.0,True
1.04,48.0,Vegan & Vegetarian,Overcast,3.2,Tuesday,4.848055555555556,6.0,12.0,True
7.22,39.83333333333333,Breakfast Items,Patchy rain possible,17.1,Saturday,3.841111111111111,1.0,14.0,False
13.72,37.63636363636363,Vegan & Vegetarian,Light rain shower,13.9,Friday,0.8227777777777778,1.0,22.0,False
8.36,62.59507829977628,Drinks & Beverages,Sunny,11.8,Thursday,5.271111111111111,3.0,12.0,True
3.88,74.04682274247492,Sweet Treats & Desserts,Patchy rain possible,9.4,Sunday,0.8997222222222222,2.0,13.0,True
9.9,32.42320819112627,Breakfast Items,Light rain shower,6.1,Thursday,6.323055555555555,6.0,14.0,True
7.67,48.52348993288591,Drinks & Beverages,Sunny,12.3,Saturday,1.093611111111111,1.0,14.0,True
2.62,42.79475982532751,Snacks & Savoury Items,Partly cloudy,19.6,Sunday,2.75,1.0,14.0,True
4.53,49.38547486033519,Vegan & Vegetarian,Light rain,12.2,Tuesday,0.8441666666666666,1.0,11.0,True
8.03,62.66852626685263,Snacks & Savoury Items,Mist,16.3,Friday,5.216111111111111,3.0,14.0,True
5.94,74.9367088607595,Drinks & Beverages,Patchy rain possible,13.1,Monday,1.4838888888888888,1.0,11.0,True
6.45,33.84615384615385,Sweet Treats & Desserts,Overcast,3.3,Sunday,1.1894444444444445,1.0,11.0,True
11.71,41.15577889447235,Vegan & Vegetarian,Overcast,9.6,Saturday,2.227222222222222,1.0,13.0,True
6.95,71.7479674796748,Snacks & Savoury Items,Overcast,17.9,Wednesday,6.3933333333333335,2.0,13.0,True
7.55,55.97667638483965,Sweet Treats & Desserts,Light rain shower,7.5,Saturday,0.5552777777777778,1.0,14.0,True
7.17,52.2,Ready Meals & Hot Food,Overcast,13.8,Saturday,3.2672222222222222,1.0,14.0,True
11.71,50.486257928118384,Drinks & Beverages,Patchy rain possible,11.9,Sunday,1.801388888888889,2.0,14.0,True
12.29,41.476190476190474,Vegan & Vegetarian,Moderate rain at times,8.4,Friday,3.4522222222222223,1.0,22.0,False
1.27,72.27074235807859,Snacks & Savoury Items,Sunny,8.6,Thursday,4.414444444444444,3.0,12.0,True
12.89,46.291666666666664,Snacks & Savoury Items,Overcast,9.3,Sunday,1.4777777777777779,1.0,11.0,True
5.23,62.10144927536232,Drinks & Beverages,Overcast,6.8,Wednesday,7.286388888888889,2.0,18.0,True
8.13,54.833333333333336,Sweet Treats & Desserts,Patchy rain possible,9.2,Sunday,1.8866666666666667,2.0,14.0,True
12.94,31.894736842105264,Sweet Treats & Desserts,Patchy rain possible,16.5,Sunday,0.6838888888888889,2.0,18.0,False
6.9,65.15151515151516,Breakfast Items,Patchy rain possible,15.3,Monday,0.5383333333333333,4.0,8.0,True
9.03,58.95454545454546,Vegan & Vegetarian,Moderate or heavy rain shower,6.8,Tuesday,0.735,1.0,21.0,True
5.36,69.37142857142857,Sweet Treats & Desserts,Light rain shower,4.9,Tuesday,0.15916666666666668,1.0,17.0,True
10.96,26.195286195286183,Sweet Treats & Desserts,Patchy rain possible,9.3,Tuesday,1.0683333333333334,2.0,20.0,True
10.1,51.90476190476191,Vegan & Vegetarian,Sunny,3.5,Monday,0.6377777777777778,1.0,21.0,True
6.51,68.77697841726619,Sweet Treats & Desserts,Light rain shower,11.9,Wednesday,1.7113888888888888,1.0,21.0,True
10.75,48.80952380952381,Vegan & Vegetarian,Overcast,3.7,Wednesday,0.9294444444444444,3.0,19.0,False
5.54,30.75,Sweet Treats & Desserts,Light rain shower,16.3,Thursday,0.13583333333333333,2.0,12.0,True
10.82,56.28282828282829,Vegan & Vegetarian,Light rain shower,13.0,Thursday,11.56638888888889,1.0,21.0,True
12.77,32.43386243386242,Vegan & Vegetarian,Patchy rain possible,17.2,Wednesday,0.0525,1.0,10.0,False
3.16,68.08080808080807,Sweet Treats & Desserts,Light rain shower,13.5,Sunday,3.872777777777778,2.0,20.0,True
12.21,44.49999999999999,Vegan & Vegetarian,Partly cloudy,9.9,Tuesday,1.1491666666666667,1.0,21.0,True
6.82,70.412147505423,Sweet Treats & Desserts,Moderate or heavy rain with thunder,15.7,Sunday,0.49527777777777776,1.0,10.0,True
11.77,25.974842767295602,Sweet Treats & Desserts,Light rain,13.8,Tuesday,1.68,2.0,19.0,True
9.35,60.87866108786611,Bread & Baked Goods,Patchy rain possible,2.4,Friday,0.2811111111111111,4.0,8.0,True
7.85,49.354838709677416,Snacks & Savoury Items,Overcast,16.3,Wednesday,0.48277777777777775,9.0,13.0,True
0.5,74.87437185929649,Dairy & Eggs,Light rain shower,11.8,Tuesday,4.704444444444444,2.0,20.0,True
3.6,30.76923076923077,Snacks & Savoury Items,Light rain shower,16.8,Sunday,0.6391666666666667,1.0,14.0,True
2.55,68.125,Vegan & Vegetarian,Overcast,15.8,Tuesday,8.859722222222222,1.0,20.0,True
8.07,62.638888888888886,Vegan & Vegetarian,Moderate rain at times,8.0,Tuesday,6.913888888888889,1.0,15.0,True
9.44,47.555555555555564,Snacks & Savoury Items,Sunny,8.8,Tuesday,0.8977777777777778,5.0,9.0,True
6.45,60.790273556231,Snacks & Savoury Items,Partly cloudy,12.0,Saturday,1.3569444444444445,1.0,11.0,True
9.24,37.14285714285713,Snacks & Savoury Items,Overcast,9.6,Saturday,0.03111111111111111,1.0,11.0,True
11.51,46.81146025878004,Breakfast Items,Overcast,5.7,Tuesday,10.0875,1.0,21.0,True
14.02,34.63869463869463,Breakfast Items,Light drizzle,9.7,Sunday,0.7458333333333333,1.0,14.0,True
15.38,35.1054852320675,Bread & Baked Goods,Patchy rain possible,3.1,Thursday,4.693611111111111,1.0,14.0,True
14.92,33.243847874720366,Drinks & Beverages,Partly cloudy,16.8,Sunday,1.9941666666666666,1.0,14.0,True
14.07,38.153846153846146,Meat & Protein,Moderate or heavy rain shower,6.8,Sunday,1.7716666666666667,1.0,15.0,True
13.44,26.35616438356164,Sweet Treats & Desserts,Partly cloudy,19.3,Saturday,1.3427777777777778,1.0,20.0,True
4.02,57.684210526315795,Sweet Treats & Desserts,Heavy rain at times,8.2,Wednesday,0.4361111111111111,1.0,19.0,True
9.43,47.46518105849582,Ready Meals & Hot Food,Patchy rain possible,15.3,Monday,0.1325,1.0,18.0,True
8.29,65.24109014675052,Sweet Treats & Desserts,Patchy rain possible,14.5,Thursday,0.8819444444444444,3.0,17.0,True
2.4,58.97435897435898,Sweet Treats & Desserts,Patchy rain possible,15.5,Tuesday,5.79,5.0,14.0,True
2.18,66.8693009118541,Snacks & Savoury Items,Light rain shower,7.9,Saturday,0.8555555555555555,1.0,14.0,True
12.08,46.901098901098905,Breakfast Items,Patchy rain possible,15.8,Saturday,1.7622222222222221,1.0,14.0,True
11.14,54.8987854251012,Drinks & Beverages,Patchy rain possible,17.2,Wednesday,2.444166666666667,1.0,11.0,True
0.97,67.66666666666667,Breakfast Items,Light rain shower,12.2,Saturday,0.2791666666666667,1.0,14.0,True
4.25,67.43295019157088,Sweet Treats & Desserts,Patchy rain possible,12.4,Saturday,0.7172222222222222,1.0,11.0,True
2.58,74.07035175879398,Vegan & Vegetarian,Moderate rain at times,6.1,Saturday,0.6297222222222222,1.0,13.0,True
12.46,48.083333333333336,Breakfast Items,Light rain shower,13.0,Thursday,1.7980555555555555,1.0,15.0,True
10.22,54.067415730337075,Meat & Protein,Patchy rain possible,9.7,Thursday,0.47888888888888886,7.0,8.0,True
3.71,69.08333333333334,Snacks & Savoury Items,Light rain shower,5.3,Thursday,0.9527777777777777,3.0,12.0,True
10.19,57.506255212677225,Ready Meals & Hot Food,Partly cloudy,0.1,Sunday,0.15555555555555556,8.0,14.0,True
10.19,37.29230769230769,Dairy & Eggs,Patchy rain possible,13.3,Friday,0.030833333333333334,1.0,21.0,True
4.25,73.27044025157232,Sweet Treats & Desserts,Moderate or heavy rain shower,9.1,Tuesday,0.14694444444444443,1.0,21.0,True
11.21,44.778325123152705,Vegan & Vegetarian,Patchy rain possible,11.6,Wednesday,12.193333333333333,1.0,21.0,True
16.38,30.297872340425535,Sweet Treats & Desserts,Partly cloudy,1.7,Thursday,4.857777777777778,1.0,14.0,True
6.91,69.08277404921701,Drinks & Beverages,Sunny,21.6,Tuesday,1.9619444444444445,6.0,8.0,True
3.29,34.199999999999996,Meat & Protein,Patchy rain possible,12.6,Thursday,0.7275,4.0,10.0,True
17.02,31.370967741935484,Sweet Treats & Desserts,Light drizzle,16.1,Saturday,1.4041666666666666,1.0,11.0,True
5.16,39.294117647058826,Sweet Treats & Desserts,Patchy rain possible,13.9,Tuesday,2.9902777777777776,3.0,15.0,True
1.64,44.40677966101696,Drinks & Beverages,Patchy rain possible,14.5,Wednesday,2.408333333333333,3.0,19.0,True
8.41,64.58947368421053,Meat & Protein,Moderate or heavy rain shower,11.3,Thursday,5.319444444444445,2.0,17.0,True
5.78,73.72727272727273,Vegan & Vegetarian,Light rain shower,6.1,Thursday,2.3513888888888888,1.0,21.0,True
12.1,48.837209302325576,Breakfast Items,Patchy rain possible,15.3,Monday,2.6461111111111113,1.0,11.0,True
7.03,49.20520231213873,Snacks & Savoury Items,Light rain shower,10.4,Monday,5.550833333333333,4.0,12.0,True
1.95,67.76859504132231,Snacks & Savoury Items,Overcast,10.3,Sunday,0.3005555555555556,2.0,14.0,True
3.54,52.48322147651007,Drinks & Beverages,Patchy rain possible,9.9,Monday,3.8088888888888888,2.0,11.0,True
11.89,43.245823389021474,Ready Meals & Hot Food,Mist,12.9,Tuesday,3.7125,1.0,21.0,True
4.88,72.8133704735376,Ready Meals & Hot Food,Light rain shower,12.2,Friday,4.782777777777778,1.0,22.0,True
9.17,63.024193548387096,Dairy & Eggs,Patchy rain possible,3.7,Wednesday,3.6261111111111113,1.0,21.0,True
11.98,49.76939203354298,Sweet Treats & Desserts,Patchy rain possible,17.5,Thursday,2.966111111111111,1.0,21.0,True
9.63,53.812949640287776,Sweet Treats & Desserts,Light rain shower,5.8,Thursday,0.04888888888888889,2.0,18.0,True
14.5,34.09090909090909,Vegan & Vegetarian,Patchy rain possible,4.6,Wednesday,2.832222222222222,1.0,21.0,False
11.45,38.440860215053775,Ready Meals & Hot Food,Moderate or heavy rain shower,8.0,Monday,2.747777777777778,1.0,16.0,False
14.11,41.57349896480331,Snacks & Savoury Items,Patchy rain possible,9.7,Thursday,2.7472222222222222,3.0,12.0,True
14.36,42.44488977955911,Sweet Treats & Desserts,Cloudy,6.7,Tuesday,0.6472222222222223,1.0,19.0,True
3.88,59.157894736842096,Sweet Treats & Desserts,Partly cloudy,16.8,Saturday,6.497777777777777,1.0,16.0,True
5.13,69.73451327433628,Ready Meals & Hot Food,Sunny,5.3,Wednesday,0.7311111111111112,1.0,21.0,True
4.04,45.77181208053691,Drinks & Beverages,Patchy rain possible,13.4,Sunday,0.7311111111111112,3.0,12.0,True
11.36,52.368972746331245,Sweet Treats & Desserts,Overcast,4.1,Thursday,1.7472222222222222,1.0,19.0,True
12.63,43.489932885906036,Ready Meals & Hot Food,Patchy rain possible,11.4,Monday,5.864722222222222,4.0,12.0,True
10.97,56.03206412825651,Sweet Treats & Desserts,Sunny,13.4,Friday,0.6886111111111111,1.0,17.0,True
4.19,55.89473684210526,Sweet Treats & Desserts,Light rain shower,13.0,Thursday,0.8430555555555556,1.0,19.0,True
1.01,74.43037974683544,Drinks & Beverages,Overcast,8.3,Tuesday,1.3630555555555555,2.0,10.0,True
10.24,53.135011441647606,Ready Meals & Hot Food,Overcast,10.1,Saturday,1.841388888888889,1.0,21.0,True
13.42,25.02793296089385,Vegan & Vegetarian,Overcast,4.0,Sunday,1.2583333333333333,1.0,10.0,False
13.49,45.273833671399586,Dairy & Eggs,Patchy rain possible,5.1,Sunday,0.44805555555555554,1.0,15.0,False
11.16,25.1006711409396,Drinks & Beverages,Overcast,7.3,Saturday,1.656388888888889,2.0,12.0,False
14.79,40.57854560064283,Ready Meals & Hot Food,Light rain,11.7,Sunday,0.7666666666666667,5.0,17.0,True
1.26,74.54545454545455,Drinks & Beverages,Moderate or heavy rain shower,9.1,Tuesday,0.7788888888888889,1.0,11.0,True
0.61,69.34673366834171,Snacks & Savoury Items,Moderate or heavy rain shower,8.0,Monday,0.20083333333333334,3.0,14.0,True
9.81,45.34818941504177,Ready Meals & Hot Food,Light rain shower,16.3,Thursday,1.76,1.0,19.0,True
5.12,56.20188195038494,Dairy & Eggs,Sunny,20.4,Thursday,7.986944444444444,3.0,18.0,True
3.37,63.763440860215056,Snacks & Savoury Items,Partly cloudy,12.0,Saturday,0.6663888888888889,1.0,11.0,True
12.77,45.54371002132196,Vegan & Vegetarian,Patchy rain possible,18.1,Wednesday,1.2094444444444445,2.0,9.0,False
5.86,68.82978723404256,Snacks & Savoury Items,Moderate or heavy rain shower,11.3,Thursday,0.07388888888888889,4.0,18.0,True
4.55,71.11111111111111,Drinks & Beverages,Patchy rain possible,8.1,Sunday,0.5330555555555555,1.0,21.0,True
16.25,31.865828092243188,Sweet Treats & Desserts,Light rain shower,9.2,Friday,1.74,1.0,20.0,True
