bundleId,vendorId,name,description,price,category,postingTime,collectionStart,collectionEnd,productIds,allergyTypes
ea38dd1f-2ce2-4d25-b095-7bf007507da5,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Bread & Baked Goods Bundle,Bread & Baked Goods bundle from MeadowMart. Contains 5 product(s).,2.56,BREAD_BAKED_GOODS,2025-04-21T18:54:52,2025-04-21T21:00:00,2025-04-21T22:00:00,"['ad68092b-b1e8-469e-aa48-bff4470e34bf', 'ad68092b-b1e8-469e-aa48-bff4470e34bf', 'ad68092b-b1e8-469e-aa48-bff4470e34bf', 'bc7965f3-fed3-42f0-a8af-ff0f609c0693', 'bc7965f3-fed3-42f0-a8af-ff0f609c0693']","['VEGETARIAN', 'GLUTEN']"
0555e3e9-5e0f-4da2-bc45-1649086e7870,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 2 product(s).,9.82,SWEET_TREATS_DESSERTS,2025-01-20T12:21:31,2025-01-20T19:00:00,2025-01-20T20:00:00,"['ada665fe-92d8-46c9-88f1-3d4f9b57ceec', '94379327-b4bb-4f07-81cd-071c361df65f']","['NUTS', 'VEGETARIAN', 'GLUTEN']"
d2b4125e-7e7c-4b3a-991f-95da7183c38b,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bladebone. Contains 3 product(s).,6.59,SWEET_TREATS_DESSERTS,2025-02-03T18:50:59,2025-02-03T21:00:00,2025-02-03T22:00:00,"['9d1d8d02-49e2-4ae5-acbe-7d055883a3f4', '75bbb8e5-0e18-4f22-9493-a3fa36bec13b', '4c9664b9-c5ed-4f80-9d80-d022101777e9']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
bfa0a9b5-2071-4bb3-9785-e071a8f9587c,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Royal Oak. Contains 1 product(s).,6.22,READY_MEALS_HOT_FOOD,2025-01-17T20:04:25,2025-01-17T21:00:00,2025-01-17T23:00:00,['8de8aa53-3110-4e83-9d3f-3698267b48ab'],[]
c25a87d0-afa5-4ea7-9481-d2fb9b1b6334,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bull. Contains 3 product(s).,13.83,SWEET_TREATS_DESSERTS,2025-12-20T20:52:42,2025-12-20T22:00:00,2025-12-20T23:00:00,"['59fd6bfe-1643-4151-9171-dc4fafbc4db3', 'c3b0b23b-a794-4b76-b54b-ae708cacc2cd', '68906944-df36-40c0-a96b-43db8ca4162b']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
833ba705-0d59-4f76-932d-e34b21520f4c,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Drinks & Beverages Bundle,Drinks & Beverages bundle from Grill King. Contains 2 product(s).,3.29,DRINKS_BEVERAGES,2025-05-02T20:15:38,2025-05-02T21:00:00,2025-05-02T22:00:00,"['60ded25f-355f-46cc-add3-17e78e6bd9fc', '60ded25f-355f-46cc-add3-17e78e6bd9fc']","['DAIRY', 'VEGETARIAN']"
370d2c5a-7fb7-4342-a5eb-e154ce62f21e,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Hiltop Heights. Contains 3 product(s).,0.82,BREAD_BAKED_GOODS,2025-12-24T20:31:28,2025-12-24T21:00:00,2025-12-24T22:00:00,"['94f18668-0a00-4357-8270-0a407c19be08', '94f18668-0a00-4357-8270-0a407c19be08', '94f18668-0a00-4357-8270-0a407c19be08']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
a45b813f-9a66-4b59-894d-4463ba202ee3,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,5.82,SWEET_TREATS_DESSERTS,2025-10-09T14:44:11,2025-10-09T18:00:00,2025-10-09T20:00:00,['94379327-b4bb-4f07-81cd-071c361df65f'],"['VEGETARIAN', 'NUTS', 'GLUTEN']"
0bddf9de-77d3-455a-a634-b20b285b7b2c,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Coffee & Go. Contains 1 product(s).,2.46,READY_MEALS_HOT_FOOD,2025-11-01T11:03:28,2025-11-01T12:00:00,2025-11-01T15:00:00,['75897723-f684-4ecc-aab0-a9afdb930bb3'],"['DAIRY', 'EGGS', 'GLUTEN']"
baefe2c5-b895-4dd3-ab53-3325df69691c,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 2 product(s).,8.06,SWEET_TREATS_DESSERTS,2025-06-04T18:05:22,2025-06-04T19:00:00,2025-06-04T20:00:00,"['e177d37b-d8f5-468c-a69a-30df183d659d', 'e177d37b-d8f5-468c-a69a-30df183d659d']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
430bb736-2dc4-4059-8e02-f767dd432de9,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,13.86,VEGAN_VEGETARIAN,2025-12-14T16:56:04,2025-12-14T18:00:00,2025-12-14T21:00:00,['d5c100bb-9531-4dcc-82bf-37821e48eaf9'],"['VEGETARIAN', 'VEGAN', 'GLUTEN']"
18e0d243-2863-40f2-a2d8-f837643a24c9,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 5 product(s).,6.63,VEGAN_VEGETARIAN,2025-11-10T12:11:56,2025-11-10T17:00:00,2025-11-10T22:00:00,"['c2607b31-0a28-4d4a-b134-35d2a3c86e86', 'c2607b31-0a28-4d4a-b134-35d2a3c86e86', 'd1c62e48-fc7c-414d-b0ff-033bc800e043', 'bccb995f-233b-4080-bfb8-3dd3844713a6', 'bccb995f-233b-4080-bfb8-3dd3844713a6']","['DAIRY', 'VEGAN', 'VEGETARIAN', 'GLUTEN']"
17214ff1-46f1-43b2-8be5-b991cabb84c9,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Drinks & Beverages Bundle,Drinks & Beverages bundle from Bean & Brew. Contains 2 product(s).,3.86,DRINKS_BEVERAGES,2026-01-10T11:26:04,2026-01-10T13:00:00,2026-01-10T14:00:00,"['10f885b6-ed79-4a50-82a5-72d463e2a7fb', '10f885b6-ed79-4a50-82a5-72d463e2a7fb']","['DAIRY', 'VEGETARIAN']"
16fa5e3f-b925-431f-b002-c3a2d1c9961d,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Drinks & Beverages Bundle,Drinks & Beverages bundle from MeadowMart. Contains 1 product(s).,1.7,DRINKS_BEVERAGES,2025-02-12T15:01:05,2025-02-12T19:00:00,2025-02-12T22:00:00,['28a22320-4aac-448e-8946-08f726a91016'],['VEGETARIAN']
3da19ca4-2e66-448a-b469-f7a2b004128c,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Farmer's Dog. Contains 1 product(s).,12.42,VEGAN_VEGETARIAN,2025-10-27T17:05:41,2025-10-27T19:00:00,2025-10-27T22:00:00,['99090da9-1646-4ecc-960d-906ef3855603'],"['VEGETARIAN', 'VEGAN', 'GLUTEN']"
16ea3ed1-7117-4738-8cd5-24003dce5e24,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Riverbank Supermarket. Contains 6 product(s).,16.2,READY_MEALS_HOT_FOOD,2025-08-31T12:45:16,2025-08-31T15:00:00,2025-08-31T16:00:00,"['5165bda2-99df-4b58-98fa-c6a4ccedf5b1', '5165bda2-99df-4b58-98fa-c6a4ccedf5b1', '78aa2184-f1f1-42dd-93aa-f229cdaaac08', '78aa2184-f1f1-42dd-93aa-f229cdaaac08', '78aa2184-f1f1-42dd-93aa-f229cdaaac08', '766a226d-642f-431b-b519-78705570530c']","['DAIRY', 'EGGS', 'FISH', 'GLUTEN']"
7da11fb0-cfa9-4087-853c-9315224273f8,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,13.94,VEGAN_VEGETARIAN,2025-06-14T20:22:42,2025-06-14T21:00:00,2025-06-14T23:00:00,['57b6531b-93f2-4802-80e1-1a58b2957826'],"['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
a9e0310f-f15b-494c-a3f5-be61fea7f366,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Bread & Baked Goods Bundle,Bread & Baked Goods bundle from MeadowMart. Contains 1 product(s).,0.29,BREAD_BAKED_GOODS,2025-02-26T13:39:17,2025-02-26T14:00:00,2025-02-26T15:00:00,['ec0872a8-4804-49fa-80d0-6b2a7989c4df'],"['VEGETARIAN', 'GLUTEN']"
462fa282-3375-4994-ad77-7633f7b3c734,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Breakfast Items Bundle,Breakfast Items bundle from Fresh Harvest. Contains 4 product(s).,6.39,BREAKFAST_ITEMS,2026-01-09T16:38:01,2026-01-09T17:00:00,2026-01-09T19:00:00,"['8e0e6485-c15a-403f-b661-e8308dd7583e', '051fd3e0-bf25-4338-9acf-7240f4767b20', '051fd3e0-bf25-4338-9acf-7240f4767b20', '25b96da5-49de-4880-b13e-319542dd54fe']","['VEGETARIAN', 'GLUTEN']"
0dbd2f7c-3e34-4591-9896-5679ad27f738,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Fresh Harvest. Contains 3 product(s).,4.42,READY_MEALS_HOT_FOOD,2025-03-09T11:41:20,2025-03-09T15:00:00,2025-03-09T16:00:00,"['896d82f9-854a-43f9-99b9-2967a471a1dd', '896d82f9-854a-43f9-99b9-2967a471a1dd', '6b592025-49aa-441a-9371-b1bf74449bd8']","['DAIRY', 'EGGS', 'GLUTEN']"
e40a5709-c97f-4e36-b298-b5c35a52926c,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 4 product(s).,8.12,BREAD_BAKED_GOODS,2025-06-30T11:52:49,2025-06-30T13:00:00,2025-06-30T15:00:00,"['2fcc16fe-cd0a-4971-a9a4-bb7a9ea09b16', '2fcc16fe-cd0a-4971-a9a4-bb7a9ea09b16', '2fcc16fe-cd0a-4971-a9a4-bb7a9ea09b16', 'c4813c4a-d9eb-490e-bffc-0163b350efe2']","['VEGETARIAN', 'GLUTEN']"
8bfb1d41-fa1f-451e-b9d2-2a87b8bef1de,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 2 product(s).,11.23,READY_MEALS_HOT_FOOD,2025-09-16T14:29:49,2025-09-16T15:00:00,2025-09-16T18:00:00,"['4cab907c-21f0-4805-a650-ef8ba75d1214', '413d3333-a8fe-4c21-bb27-c5e557979050']",['GLUTEN']
d8111041-f787-402e-9ce6-d0e2a852e4b6,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Royal Oak. Contains 1 product(s).,7.61,READY_MEALS_HOT_FOOD,2025-03-12T17:56:55,2025-03-12T21:00:00,2025-03-12T22:00:00,['aba67a87-6838-447d-a0de-4ca2b6aa8ee3'],"['DAIRY', 'GLUTEN']"
548a099a-790b-459b-9835-d0573bfaae8d,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Morning Start Cafe. Contains 3 product(s).,8.28,DRINKS_BEVERAGES,2025-12-08T11:16:21,2025-12-08T12:00:00,2025-12-08T15:00:00,"['4b14c81b-6c3f-401c-9378-21d7a9e8e1f4', '4b14c81b-6c3f-401c-9378-21d7a9e8e1f4', 'ee82cec1-acbe-4f76-880f-f095825feb3d']","['DAIRY', 'VEGETARIAN']"
5ceb9015-88bc-46fa-adc9-1f465e20daf9,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Breakfast Items Bundle,Breakfast Items bundle from Willow's. Contains 2 product(s).,14.08,BREAKFAST_ITEMS,2025-12-19T09:20:40,2025-12-19T11:00:00,2025-12-19T12:00:00,"['1957cb05-7451-405a-9bb1-21267698f57e', 'b11ce166-b716-425a-953a-a87f12afe34e']","['EGGS', 'VEGETARIAN', 'GLUTEN']"
894bfa6e-92fa-48cd-b8dd-cfeee5506636,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,12.54,DRINKS_BEVERAGES,2025-04-13T09:31:22,2025-04-13T14:00:00,2025-04-13T15:00:00,"['68d34228-5489-4d7c-a469-77e276b55b8a', '68d34228-5489-4d7c-a469-77e276b55b8a', '68d34228-5489-4d7c-a469-77e276b55b8a']",['VEGETARIAN']
47c7eaaf-1021-4c34-a4e6-ef36ff349f51,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 2 product(s).,2.71,BREAD_BAKED_GOODS,2025-02-14T07:51:06,2025-02-14T10:00:00,2025-02-14T13:00:00,"['b8e95464-e63d-47bd-b3f3-532ce579f0a5', 'b8e95464-e63d-47bd-b3f3-532ce579f0a5']","['VEGETARIAN', 'GLUTEN']"
d47caf91-e505-429e-8ff8-7f8235a0ea42,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 6 product(s).,15.96,DRINKS_BEVERAGES,2025-04-16T09:20:04,2025-04-16T11:00:00,2025-04-16T12:00:00,"['fdeee0eb-d46a-4f10-976f-8fe945f3f796', 'fdeee0eb-d46a-4f10-976f-8fe945f3f796', 'b703f82f-4b08-4071-8298-4691dca0d38b', 'b703f82f-4b08-4071-8298-4691dca0d38b', '447a80a3-a980-42ed-a5c2-d23de7fd3190', 'a74b1fd1-cdae-4294-a916-9c5758446605']",['VEGETARIAN']
172f6464-ac90-4b0c-8994-9c5bb9d15301,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 3 product(s).,17.69,SWEET_TREATS_DESSERTS,2025-12-26T15:52:24,2025-12-26T16:00:00,2025-12-26T21:00:00,"['97c99462-f276-4beb-8fb7-8e348d059b80', '97c99462-f276-4beb-8fb7-8e348d059b80', '56f94adf-4c01-46a7-9102-e1b72036d6ab']","['VEGETARIAN', 'GLUTEN']"
62d0df41-4efb-4c3e-a99a-14920b683b82,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 2 product(s).,6.31,BREAD_BAKED_GOODS,2025-02-27T13:40:27,2025-02-27T14:00:00,2025-02-27T15:00:00,"['cb688005-f494-497c-add1-3dcc1f94408e', 'cb688005-f494-497c-add1-3dcc1f94408e']","['VEGETARIAN', 'GLUTEN']"
1fdb3d33-8355-44a8-a5a6-c333b37d6712,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grab & Go. Contains 4 product(s).,15.22,READY_MEALS_HOT_FOOD,2025-06-19T12:52:49,2025-06-19T18:00:00,2025-06-19T19:00:00,"['0744cfdb-5862-4238-9a96-c0850b04dec1', '0744cfdb-5862-4238-9a96-c0850b04dec1', '0744cfdb-5862-4238-9a96-c0850b04dec1', 'bb3e2f39-bc0c-4ce6-8014-716a66b9a059']",['GLUTEN']
3a426892-158a-4a05-a171-9dc0e4a11b4e,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Fresh Harvest. Contains 2 product(s).,3.08,VEGAN_VEGETARIAN,2025-12-21T11:38:44,2025-12-21T14:00:00,2025-12-21T15:00:00,"['55eb431a-2185-437b-9c31-eb8dd60d86df', '55eb431a-2185-437b-9c31-eb8dd60d86df']","['VEGETARIAN', 'VEGAN', 'GLUTEN']"
c6ee4636-04f7-4582-a19b-20c5574c9d76,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,4.93,DRINKS_BEVERAGES,2025-08-28T08:28:57,2025-08-28T09:00:00,2025-08-28T15:00:00,['32674087-2d7d-4795-a0af-6ca8c6cf96de'],['VEGETARIAN']
8b27b5bf-81ff-4c59-a208-5b79bc7715c9,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,8.1,DRINKS_BEVERAGES,2025-07-19T09:07:08,2025-07-19T11:00:00,2025-07-19T14:00:00,"['b84db6dc-af9a-4edc-95b1-351f99e92705', 'fe924ad3-c7ff-4b8e-b98e-cb55968577f9', 'fe924ad3-c7ff-4b8e-b98e-cb55968577f9']",['VEGETARIAN']
52f57c7e-cffd-48b8-b97a-068edf0426b1,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Coffee & Go. Contains 2 product(s).,2.33,DRINKS_BEVERAGES,2025-01-18T13:59:06,2025-01-18T14:00:00,2025-01-18T15:00:00,"['540b66fa-4303-4d71-a580-ee60db3d950f', '540b66fa-4303-4d71-a580-ee60db3d950f']",['VEGETARIAN']
24d8f5aa-7394-4bb4-bc6d-8e610c703070,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Greenfield Market. Contains 1 product(s).,2.79,READY_MEALS_HOT_FOOD,2025-10-10T08:58:30,2025-10-10T14:00:00,2025-10-10T20:00:00,['dcaee04a-3f77-4953-bfc2-3e6a43e129ff'],"['DAIRY', 'FISH', 'GLUTEN']"
afb3c599-0d59-48e6-a742-1a07110204d5,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Morning Start Cafe. Contains 1 product(s).,3.93,READY_MEALS_HOT_FOOD,2025-09-21T13:07:57,2025-09-21T14:00:00,2025-09-21T15:00:00,['674163c2-6a7b-473c-8897-55c7aed221b1'],"['DAIRY', 'VEGETARIAN']"
d13b989e-2cdc-4751-813e-4736edbb35bd,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Meat & Protein Bundle,Meat & Protein bundle from MeadowMart. Contains 6 product(s).,15.81,MEAT_PROTEIN,2025-03-10T09:21:02,2025-03-10T21:00:00,2025-03-10T22:00:00,"['ab8ccc44-0929-4703-827a-0349429cee60', 'ab8ccc44-0929-4703-827a-0349429cee60', 'c08e1473-d315-40c5-a55a-47851a768589', 'c08e1473-d315-40c5-a55a-47851a768589', '24a4fe24-f631-4e22-94fc-67bbbdf95edd', 'cbe5868d-c28c-4170-b3e3-d4645d1a702a']",['GLUTEN']
b2a59413-70de-4a89-9177-e9ddb8eb3b17,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Meat & Protein Bundle,Meat & Protein bundle from Greenfield Market. Contains 5 product(s).,6.3,MEAT_PROTEIN,2025-08-12T16:43:11,2025-08-12T19:00:00,2025-08-12T21:00:00,"['0bef5077-0fc6-46b5-8e1d-866b2b79fa90', '0bef5077-0fc6-46b5-8e1d-866b2b79fa90', 'f27d4577-0154-462c-a3be-1deb5925b6ec', 'f27d4577-0154-462c-a3be-1deb5925b6ec', 'f27d4577-0154-462c-a3be-1deb5925b6ec']",[]
1173d48b-813c-4e1d-978a-61bc5fa4a040,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Drinks & Beverages Bundle,Drinks & Beverages bundle from Grill King. Contains 8 product(s).,11.07,DRINKS_BEVERAGES,2025-06-19T19:09:29,2025-06-19T21:00:00,2025-06-19T22:00:00,"['16648b34-0b6c-4156-9804-6050c787addb', '16648b34-0b6c-4156-9804-6050c787addb', '30aec2b1-272c-4d11-a241-e1f529e0cb9f', '5253cffb-15a4-4504-a9e4-1835ce38eb6a', '5253cffb-15a4-4504-a9e4-1835ce38eb6a', '52176032-7cd9-48b2-9d55-69f6acf5f719', '52176032-7cd9-48b2-9d55-69f6acf5f719', '656dda2f-53e8-47fe-a1de-29f773f5d686']","['DAIRY', 'VEGETARIAN']"
1058dd8a-611b-462f-8dbf-a7499dceb7bc,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Farmer's Dog. Contains 1 product(s).,8.88,READY_MEALS_HOT_FOOD,2025-10-19T18:09:40,2025-10-19T19:00:00,2025-10-19T21:00:00,['4cec0a1e-695e-46c3-b8c6-84d96794091f'],[]
f246b5d8-4550-4cc2-a153-04ace077f114,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bladebone. Contains 3 product(s).,11.29,SWEET_TREATS_DESSERTS,2025-07-30T19:55:13,2025-07-30T20:00:00,2025-07-30T22:00:00,"['7e2d9c22-86ec-4ef5-a9d4-9246ab0743d9', '7e2d9c22-86ec-4ef5-a9d4-9246ab0743d9', '429724ef-4cba-4980-bc43-eb8a4370a99a']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
87b1db2d-5139-4c21-841d-a26ef6dc6019,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 4 product(s).,3.91,BREAD_BAKED_GOODS,2025-09-25T11:46:54,2025-09-25T13:00:00,2025-09-25T15:00:00,"['68234c35-69c2-47f5-bcdb-e1d9b01c075c', 'fb44dcd3-b6cd-45af-96ae-148841979649', 'fb44dcd3-b6cd-45af-96ae-148841979649', 'cb688005-f494-497c-add1-3dcc1f94408e']","['VEGETARIAN', 'GLUTEN']"
651c37bf-b969-4882-bc1d-dc92ea7ed594,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Bean & Brew. Contains 2 product(s).,2.51,READY_MEALS_HOT_FOOD,2025-10-20T07:12:33,2025-10-20T11:00:00,2025-10-20T13:00:00,"['f67bd279-9f02-4c56-8f0c-f581d23b7f29', 'f67bd279-9f02-4c56-8f0c-f581d23b7f29']",['GLUTEN']
46115aa1-08c7-4b93-b947-ef8cf17e05ce,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bladebone. Contains 1 product(s).,6.88,READY_MEALS_HOT_FOOD,2025-06-12T18:16:00,2025-06-12T21:00:00,2025-06-12T22:00:00,['99a92f90-e1df-4612-bb80-4722098f1e10'],[]
0105d2a2-893c-462d-9738-ceb6ee365831,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Breakfast Items Bundle,Breakfast Items bundle from Twins Breakfast Bar. Contains 2 product(s).,7.07,BREAKFAST_ITEMS,2025-07-31T09:51:26,2025-07-31T11:00:00,2025-07-31T12:00:00,"['519b0b75-f4ab-49ea-825c-a48e759e4345', '1bd75a5b-914d-4ddb-8208-94fc690f05bb']",['VEGETARIAN']
8252cab6-d4a1-4133-a568-14b367dc36f9,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,12.11,READY_MEALS_HOT_FOOD,2025-06-03T17:29:47,2025-06-03T19:00:00,2025-06-03T21:00:00,['a7e49d61-2b1c-463c-b104-a66237df8563'],[]
36b877fb-fe15-4026-835a-9bfa1d43d4ff,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 3 product(s).,11.79,DRINKS_BEVERAGES,2025-03-07T09:32:45,2025-03-07T15:00:00,2025-03-07T17:00:00,"['bc4ab894-d169-4741-8461-f76ea026b8e1', 'bc4ab894-d169-4741-8461-f76ea026b8e1', 'd76213ca-327d-424e-b2bc-3a2881a4b527']",['VEGETARIAN']
452b65f3-823c-43c2-9a2a-9a252c9ac4ab,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Farmer's Dog. Contains 1 product(s).,15.16,READY_MEALS_HOT_FOOD,2025-11-15T18:12:35,2025-11-15T22:00:00,2025-11-15T23:00:00,['2fdded47-9d24-4c58-97bb-be2ec85896cf'],[]
9891efac-fdab-4aea-a08f-0023432344e7,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Drinks & Beverages Bundle,Drinks & Beverages bundle from Riverbank Supermarket. Contains 3 product(s).,8.34,DRINKS_BEVERAGES,2025-12-08T07:18:18,2025-12-08T12:00:00,2025-12-08T21:00:00,"['30e07b4b-556c-48ef-9d3a-d17ae295d2b1', '30e07b4b-556c-48ef-9d3a-d17ae295d2b1', '30e07b4b-556c-48ef-9d3a-d17ae295d2b1']",['VEGETARIAN']
1b35bb04-b63b-49fc-bb7e-f81c65a6210d,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Azure Bakery. Contains 7 product(s).,15.4,SNACKS_SAVOURY_ITEMS,2025-10-20T11:00:06,2025-10-20T14:00:00,2025-10-20T15:00:00,"['5463a36f-addb-4782-ad91-983349f53af6', '5463a36f-addb-4782-ad91-983349f53af6', '5463a36f-addb-4782-ad91-983349f53af6', '2cb9f59e-f24f-4e1e-b991-cda9cd7f1e5e', '2cb9f59e-f24f-4e1e-b991-cda9cd7f1e5e', '80003e3a-15f7-4765-98e4-f216290d8beb', 'ff7bae20-26c9-4d78-afa0-d5c439341856']","['DAIRY', 'NUTS', 'VEGETARIAN', 'GLUTEN']"
906f028b-33f0-44e3-8ddb-5d7a2bc89657,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Fresh Harvest. Contains 2 product(s).,5.47,READY_MEALS_HOT_FOOD,2025-05-28T12:40:05,2025-05-28T20:00:00,2025-05-28T22:00:00,"['8e83dc20-71b8-47ea-884a-fb0dd990a261', '8e83dc20-71b8-47ea-884a-fb0dd990a261']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
